"Artist_Name","Album_Title","Genre","Composer","Track_Name","Track_Price","InvoiceId","Invoice_TrackId","Invoice_Track_Price","SupportRepId","SalesRep_Name","SalesRep_Title","SalesRep_City","SalesRep_State","SalesRep_Country","CustomerId","Customer_Name","Customer_City","Customer_State","Customer_Country"
JET,Get Born,Alternative & Punk,C. Muncey/N. Cester,Take It Or Leave It,0.99,362,1476,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,14,Mark Philips,Edmonton,AB,Canada
JET,Get Born,Alternative & Punk,C. Cester,Timothy,0.99,,,,,,,,,,,,,,
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,"51st Anniversary",0.99,,,,,,,,,,,,,,
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Are You Experienced?,0.99,,,,,,,,,,,,,,
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Can You See Me,0.99,46,1482,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,6,Helena Holý,Prague,,Czech Republic
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Fire,0.99,152,1486,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,54,Steve Murray,Edinburgh ,,United Kingdom
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Foxy Lady,0.99,,,,,,,,,,,,,,
Jimi Hendrix,Are You Experienced?,Rock,Billy Roberts,Hey Joe,0.99,257,1490,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,34,João Fernandes,Lisbon,,Portugal
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Highway Chile,0.99,152,1495,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,54,Steve Murray,Edinburgh ,,United Kingdom
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,I Don't Live Today,0.99,,,,,,,,,,,,,,
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Love Or Confusion,0.99,,,,,,,,,,,,,,
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Manic Depression,0.99,,,,,,,,,,,,,,
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,May This Be Love,0.99,362,1485,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,14,Mark Philips,Edmonton,AB,Canada
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Purple Haze,0.99,,,,,,,,,,,,,,
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Red House,0.99,257,1481,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,34,João Fernandes,Lisbon,,Portugal
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Remember,0.99,,,,,,,,,,,,,,
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Stone Free,0.99,47,1491,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,15,Jennifer Peterson,Vancouver,BC,Canada
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,The Wind Cries Mary,0.99,362,1494,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,14,Mark Philips,Edmonton,AB,Canada
Jimi Hendrix,Are You Experienced?,Rock,Jimi Hendrix,Third Stone From The Sun,0.99,,,,,,,,,,,,,,
Joe Satriani,Surfing with the Alien (Remastered),Rock,,"Always With Me, Always With You",0.99,257,1499,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,34,João Fernandes,Lisbon,,Portugal
Joe Satriani,Surfing with the Alien (Remastered),Rock,,Circles,0.99,,,,,,,,,,,,,,
Joe Satriani,Surfing with the Alien (Remastered),Rock,,Crushing Day,0.99,,,,,,,,,,,,,,
Joe Satriani,Surfing with the Alien (Remastered),Rock,J. Satriani,Echo,0.99,,,,,,,,,,,,,,
Joe Satriani,Surfing with the Alien (Remastered),Rock,J. Satriani,Hill of the Skull,0.99,,,,,,,,,,,,,,
Joe Satriani,Surfing with the Alien (Remastered),Rock,,Ice 9,0.99,,,,,,,,,,,,,,
Joe Satriani,Surfing with the Alien (Remastered),Rock,J. Satriani,Lords of Karma,0.99,362,1503,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,14,Mark Philips,Edmonton,AB,Canada
Joe Satriani,Surfing with the Alien (Remastered),Rock,J. Satriani,Midnight,0.99,152,1504,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,54,Steve Murray,Edinburgh ,,United Kingdom
Joe Satriani,Surfing with the Alien (Remastered),Rock,,Satch Boogie,0.99,47,1500,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,15,Jennifer Peterson,Vancouver,BC,Canada
Joe Satriani,Surfing with the Alien (Remastered),Rock,,Surfing with the Alien,0.99,,,,,,,,,,,,,,
Jota Quest,Jota Quest-1995,Latin,,A Tarde,0.99,,,,,,,,,,,,,,
Jota Quest,Jota Quest-1995,Latin,,Always Be All Right,0.99,,,,,,,,,,,,,,
Jota Quest,Jota Quest-1995,Latin,Hyldon,As Dores do Mundo,0.99,362,1521,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,14,Mark Philips,Edmonton,AB,Canada
Jota Quest,Jota Quest-1995,Latin,,Dance Enquanto é Tempo,0.99,47,1527,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,15,Jennifer Peterson,Vancouver,BC,Canada
Jota Quest,Jota Quest-1995,Latin,Marco Tulio Lara/Rogerio Flausino,Encontrar Alguém,0.99,257,1526,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,34,João Fernandes,Lisbon,,Portugal
Jota Quest,Jota Quest-1995,Latin,,Há Quanto Tempo,0.99,,,,,,,,,,,,,,
Jota Quest,Jota Quest-1995,Latin,,My Brother,0.99,,,,,,,,,,,,,,
Jota Quest,Jota Quest-1995,Latin,,Onibusfobia,0.99,152,1531,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,54,Steve Murray,Edinburgh ,,United Kingdom
Jota Quest,Jota Quest-1995,Latin,,Rapidamente,0.99,,,,,,,,,,,,,,
Jota Quest,Jota Quest-1995,Latin,,Sem Sentido,0.99,362,1530,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,14,Mark Philips,Edmonton,AB,Canada
Jota Quest,Jota Quest-1995,Latin,,Vou Pra Ai,0.99,152,1522,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,54,Steve Murray,Edinburgh ,,United Kingdom
Jota Quest,Jota Quest-1995,Latin,,Vício,0.99,,,,,,,,,,,,,,
João Suplicy,Cafezinho,World,João Suplicy,Borogodo,0.99,,,,,,,,,,,,,,
João Suplicy,Cafezinho,World,João Suplicy,Cafezinho,0.99,257,1544,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,34,João Fernandes,Lisbon,,Portugal
João Suplicy,Cafezinho,World,João Suplicy,Choramingando,0.99,,,,,,,,,,,,,,
João Suplicy,Cafezinho,World,João Suplicy,Cuando A Noite Vai Chegando,0.99,,,,,,,,,,,,,,
João Suplicy,Cafezinho,World,João Suplicy,Cuando Eu For Pro Ceu,0.99,,,,,,,,,,,,,,
João Suplicy,Cafezinho,World,João Suplicy,Do Nosso Amor,0.99,,,,,,,,,,,,,,
João Suplicy,Cafezinho,World,João Suplicy,Enquanto O Dia Não Vem,0.99,47,1545,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,15,Jennifer Peterson,Vancouver,BC,Canada
João Suplicy,Cafezinho,World,João Suplicy,Equinocio,0.99,362,1539,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,14,Mark Philips,Edmonton,AB,Canada
João Suplicy,Cafezinho,World,João Suplicy,Naquele Dia,0.99,,,,,,,,,,,,,,
João Suplicy,Cafezinho,World,João Suplicy,No Futuro,0.99,257,1535,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,34,João Fernandes,Lisbon,,Portugal
João Suplicy,Cafezinho,World,João Suplicy,Papelão,0.99,152,1540,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,54,Steve Murray,Edinburgh ,,United Kingdom
João Suplicy,Cafezinho,World,João Suplicy,Por Merecer,0.99,,,,,,,,,,,,,,
João Suplicy,Cafezinho,World,João Suplicy,Pura Elegancia,0.99,,,,,,,,,,,,,,
João Suplicy,Cafezinho,World,João Suplicy,Voce Inteira,0.99,47,1536,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,15,Jennifer Peterson,Vancouver,BC,Canada
Judas Priest,Living After Midnight,Metal,,Breaking The Law (Live),0.99,,,,,,,,,,,,,,
Judas Priest,Living After Midnight,Metal,,Diamonds And Rust (Live),0.99,365,1559,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,31,Martha Silk,Halifax,NS,Canada
Judas Priest,Living After Midnight,Metal,,Electric Eye,0.99,,,,,,,,,,,,,,
Judas Priest,Living After Midnight,Metal,,Freewheel Burning,0.99,364,1555,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,29,Robert Brown,Toronto,ON,Canada
Judas Priest,Living After Midnight,Metal,,Heading Out To The Highway (Live),0.99,,,,,,,,,,,,,,
Judas Priest,Living After Midnight,Metal,,Hot Rockin',0.99,152,1549,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,54,Steve Murray,Edinburgh ,,United Kingdom
Judas Priest,Living After Midnight,Metal,,Living After Midnight,0.99,,,,,,,,,,,,,,
Judas Priest,Living After Midnight,Metal,,Metal Meltdown,0.99,365,1557,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,31,Martha Silk,Halifax,NS,Canada
Judas Priest,Living After Midnight,Metal,,Ram It Down,0.99,152,1558,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,54,Steve Murray,Edinburgh ,,United Kingdom
Judas Priest,Living After Midnight,Metal,,Some Heads Are Gonna Roll,0.99,,,,,,,,,,,,,,
Judas Priest,Living After Midnight,Metal,,The Green Manalishi,0.99,,,,,,,,,,,,,,
Judas Priest,Living After Midnight,Metal,,The Hellion,0.99,,,,,,,,,,,,,,
Judas Priest,Living After Midnight,Metal,,Turbo Lover,0.99,47,1554,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,15,Jennifer Peterson,Vancouver,BC,Canada
Judas Priest,Living After Midnight,Metal,,Turbo Lover,0.99,364,1554,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,29,Robert Brown,Toronto,ON,Canada
Judas Priest,Living After Midnight,Metal,,Tyrant (Live),0.99,366,1561,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,33,Ellie Sullivan,Yellowknife,NT,Canada
Judas Priest,Living After Midnight,Metal,,Victim Of Change (Live),0.99,,,,,,,,,,,,,,
Judas Priest,Living After Midnight,Metal,,You've Got Another Thing Comin',0.99,257,1553,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,34,João Fernandes,Lisbon,,Portugal
Judas Priest,Living After Midnight,Metal,,You've Got Another Thing Comin',0.99,363,1553,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,28,Julia Barnett,Salt Lake City,UT,USA
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,"1º De Julho",0.99,,,,,,,,,,,,,,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,A Via Láctea,0.99,,,,,,,,,,,,,,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,Aloha,0.99,264,1677,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,13,Fernanda Ramos,Brasília,DF,Brazil
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,Dezesseis,0.99,158,1679,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,24,Frank Ralston,Chicago,IL,USA
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,Esperando Por Mim,0.99,,,,,,,,,,,,,,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,L'Avventura,0.99,53,1672,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,L'Avventura,0.99,369,1672,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,52,Emma Jones,London,,United Kingdom
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,Leila,0.99,369,1681,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,52,Emma Jones,London,,United Kingdom
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo - Marcelo Bonfá,Longe Do Meu Lado,0.99,,,,,,,,,,,,,,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,Mil Pedaços,0.99,,,,,,,,,,,,,,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,Música Ambiente,0.99,,,,,,,,,,,,,,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,Música De Trabalho,0.99,158,1673,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,24,Frank Ralston,Chicago,IL,USA
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,Natália,0.99,,,,,,,,,,,,,,
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,O Livro Dos Dias,0.99,158,1685,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,24,Frank Ralston,Chicago,IL,USA
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo,Quando Você Voltar,0.99,53,1684,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,Renato Russo - Marisa Monte,Soul Parsifal,0.99,53,1678,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos/Ico Ouro-Preto/Marcelo Bonfá,Ainda É Cedo,0.99,,,,,,,,,,,,,,
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos,Antes Das Seis,0.99,,,,,,,,,,,,,,
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos/Marcelo Bonfá,Dezesseis,0.99,159,1700,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,33,Ellie Sullivan,Yellowknife,NT,Canada
Legião Urbana,Mais Do Mesmo,Latin,Renato Russo,Eduardo E Mônica,0.99,,,,,,,,,,,,,,
Legião Urbana,Mais Do Mesmo,Latin,Renato Russo,Faroeste Caboclo,0.99,,,,,,,,,,,,,,
Legião Urbana,Mais Do Mesmo,Latin,Renato Russo,Geração Coca-Cola,0.99,,,,,,,,,,,,,,
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos/Marcelo Bonfá,Giz,0.99,369,1699,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,52,Emma Jones,London,,United Kingdom
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos/Marcelo Bonfá,Há Tempos,0.99,,,,,,,,,,,,,,
Legião Urbana,Mais Do Mesmo,Latin,Renato Russo,Indios,0.99,158,1691,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,24,Frank Ralston,Chicago,IL,USA
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos/Marcelo Bonfá,Meninos E Meninas,0.99,53,1696,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos/Marcelo Bonfá,Pais E Filhos,0.99,264,1695,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,13,Fernanda Ramos,Brasília,DF,Brazil
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos/Marcelo Bonfá,Perfeição,0.99,,,,,,,,,,,,,,
Legião Urbana,Mais Do Mesmo,Latin,Renato Russo,Que País É Este,0.99,,,,,,,,,,,,,,
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos/Marcelo Bonfá,Será,0.99,264,1686,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,13,Fernanda Ramos,Brasília,DF,Brazil
Legião Urbana,Mais Do Mesmo,Latin,Renato Russo,Tempo Perdido,0.99,53,1690,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Legião Urbana,Mais Do Mesmo,Latin,Renato Russo,Tempo Perdido,0.99,369,1690,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,52,Emma Jones,London,,United Kingdom
Legião Urbana,Mais Do Mesmo,Latin,Dado Villa-Lobos/Marcelo Bonfá,Vento No Litoral,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall,A New Flame,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,Again,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz/Slash,Always On The Run,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,B. Cummings/G. Peterson/M.J. Kale/R. Bachman,American Woman,0.99,159,1709,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,33,Ellie Sullivan,Yellowknife,NT,Canada
Lenny Kravitz,Greatest Hits,Rock,Carolyn Franklin and Sonny Saunders,Angel,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Craig Ross/Lenny Kravitz,Are You Gonna Go My Way,0.99,53,1702,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Lenny Kravitz,Greatest Hits,Rock,Henry Hirsch/Lenny Kravitz,Believe,0.99,53,1714,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,Black Velveteen,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Reggae,,Buk-In-Hamm Palace,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Reggae,,Bush Doctor,0.99,278,2222,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,30,Edward Francis,Ottawa,ON,Canada
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,Can't Get You Off My Mind,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Reggae,,Coming In Hot,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Metal,Coverdale,Crying In The Rain,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Reggae,,Crystal Ball,0.99,173,2227,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,50,Enrique Muñoz,Madrid,,Spain
Lenny Kravitz,Greatest Hits,Reggae,,Don't Look Back,0.99,383,2217,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,10,Eduardo Martins,São Paulo,SP,Brazil
Lenny Kravitz,Greatest Hits,Reggae,,Equal Rights Downpresser Man,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall,Fairground,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,Fly Away,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Metal,Marsden/Moody,Fool For Your Loving,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall,For Your Babies,0.99,285,2445,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,9,Kara Nielsen,Copenhagen,,Denmark
Lenny Kravitz,Greatest Hits,Rock,Gerry DeVeaux/Terry Britten,Heaven Help,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Metal,Marsden,Here I Go Again,0.99,96,3133,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,45,Ladislav Kovács,Budapest,,Hungary
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall and Neil Moss,Holding Back The Years,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,I Belong To You,0.99,264,1713,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,13,Fernanda Ramos,Brasília,DF,Brazil
Lenny Kravitz,Greatest Hits,Reggae,,I'm The Toughest,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Kenny Gamble and Leon Huff,If You Don't Know Me By Now,0.99,390,2440,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,48,Johannes Van der Berg,Amsterdam,VV,Netherlands
Lenny Kravitz,Greatest Hits,Metal,Sykes,Is This Love,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,It Ain't Over 'Til It's Over,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Jimmy and Vella Cameron,It's Only Love,0.99,75,2437,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,49,Stanisław Wójcik,Warsaw,,Poland
Lenny Kravitz,Greatest Hits,Reggae,,Jah Seh No,0.99,173,2218,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,50,Enrique Muñoz,Madrid,,Spain
Lenny Kravitz,Greatest Hits,Reggae,,Johnny B. Goode,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Metal,Vandenberg,Judgement Day,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,Let Love Rule,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Metal,Sykes,Looking For Love,0.99,411,3136,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Lenny Kravitz,Greatest Hits,Metal,Galley,Love Ain't No Stranger,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,John and William Valentine,Money's Too Tight To Mention,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,Mr. Cab Driver,0.99,53,1708,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,Mr. Cab Driver,0.99,369,1708,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,52,Emma Jones,London,,United Kingdom
Lenny Kravitz,Greatest Hits,Reggae,,Mystic Man,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Reggae,,Nothing But Love,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Metal,Vandenberg,Now You're Gone,0.99,201,3137,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,25,Victor Stevens,Madison,WI,USA
Lenny Kravitz,Greatest Hits,Reggae,,Pick Myself Up,0.99,383,2226,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,10,Eduardo Martins,São Paulo,SP,Brazil
Lenny Kravitz,Greatest Hits,Rock,Lenny Kravitz,Rock And Roll Is Dead,0.99,264,1704,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,13,Fernanda Ramos,Brasília,DF,Brazil
Lenny Kravitz,Greatest Hits,Metal,Coverdale,Slide It In,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Metal,Moody,Slow An' Easy,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall,So Beautiful,0.99,75,2446,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,49,Stanisław Wójcik,Warsaw,,Poland
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall and Fritz McIntyre,Something Got Me Started,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Henry Kirssch/Lenny Kravitz/S. Pasch A. Krizan,Stand By My Woman,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall,Stars,0.99,180,2441,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,29,Robert Brown,Toronto,ON,Canada
Lenny Kravitz,Greatest Hits,Metal,Sykes,Still Of The Night,0.99,306,3132,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,5,František Wichterlová,Prague,,Czech Republic
Lenny Kravitz,Greatest Hits,Metal,Vandenberg,Sweet Lady Luck,0.99,411,3145,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,44,Terhi Hämäläinen,Helsinki,,Finland
Lenny Kravitz,Greatest Hits,Metal,Vandenberg,The Deeper The Love,0.99,96,3142,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,45,Ladislav Kovács,Budapest,,Hungary
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall,The Right Thing,0.99,285,2436,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,9,Kara Nielsen,Copenhagen,,Denmark
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall and Fritz McIntyre,Thrill Me,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Reggae,,Wanted Dread And Alive,0.99,68,2223,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,11,Alexandre Rocha,São Paulo,SP,Brazil
Lenny Kravitz,Greatest Hits,Metal,Sykes,You're Gonna Break My Hart Again,0.99,306,3141,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,5,František Wichterlová,Prague,,Czech Republic
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall and Lamont Dozier,You've Got It,0.99,,,,,,,,,,,,,,
Lenny Kravitz,Greatest Hits,Rock,Mick Hucknall,Your Mirror,0.99,,,,,,,,,,,,,,
Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Latin,,A Cura,0.99,264,1731,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,13,Fernanda Ramos,Brasília,DF,Brazil
Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Latin,,Assim Caminha A Humanidade,0.99,369,1717,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,52,Emma Jones,London,,United Kingdom
Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Latin,,Atrás Do Trio Elétrico,0.99,,,,,,,,,,,,,,
Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Latin,,Brumário,0.99,159,1727,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,33,Ellie Sullivan,Yellowknife,NT,Canada
Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Latin,,Casa,0.99,264,1722,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,13,Fernanda Ramos,Brasília,DF,Brazil
